"","geo_entity_name","indicator_data_id","indicator_id","name","Measure","geo_type_name","geo_entity_id","year_description","data_valuemessage","lon","lat"
"1351","Jamaica",130918,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",408,"2005-2007","17.9",-77.297508,18.109581
"1352","Jamaica",134814,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",408,"2-Year Winter Average 2009-2010","3",-77.297508,18.109581
"1353","Jamaica",130390,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",408,"2005-2007","58.2",-77.297508,18.109581
"1354","Jamaica",131014,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",408,"2005-2007","5.5",-77.297508,18.109581
"1355","Jamaica",130918,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",408,"2005-2007","17.9",-77.297508,18.109581
"1356","Jamaica",151658,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",408,"2005","19.4",-77.297508,18.109581
"1357","Jamaica",130480,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",408,"2013","0.1",-77.297508,18.109581
"1358","Jamaica",131158,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","23.4",-77.297508,18.109581
"1359","Jamaica",151514,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","54.1",-77.297508,18.109581
"1360","Jamaica",151562,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","28.3",-77.297508,18.109581
"1361","Jamaica",131446,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","115.8",-77.297508,18.109581
"1362","Jamaica",131590,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",408,"2009-2011","42.7",-77.297508,18.109581
"1363","Jamaica",131542,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",408,"2009-2011","12.7",-77.297508,18.109581
"1364","Jamaica",131302,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","47.7",-77.297508,18.109581
"1365","Jamaica",131014,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",408,"2005-2007","5.5",-77.297508,18.109581
"1366","Jamaica",154554,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",412," St. Albans"," Hollis",-77.297508,18.109581
"1367","Jamaica",131350,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","7.9",-77.297508,18.109581
"1368","Jamaica",131782,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",408,"Annual Average 2009-2010","22.8",-77.297508,18.109581
"1369","Jamaica",130390,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",408,"2005-2007","58.2",-77.297508,18.109581
"1370","Jamaica",151610,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","7.5",-77.297508,18.109581
"1371","Jamaica",154613,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",412," St. Albans"," Hollis",-77.297508,18.109581
"1372","Jamaica",131638,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",408,"Annual Average 2009-2010","9.7",-77.297508,18.109581
"1373","Jamaica",130966,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",408,"2005-2007","24.4",-77.297508,18.109581
"1374","Jamaica",131446,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","115.8",-77.297508,18.109581
"1375","Jamaica",130822,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","113.6",-77.297508,18.109581
"1376","Jamaica",131398,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","41.6",-77.297508,18.109581
"1377","Jamaica",151754,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",408,"2005","0.6",-77.297508,18.109581
"1378","Jamaica",130822,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","113.6",-77.297508,18.109581
"1379","Jamaica",131686,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",408,"Annual Average 2009-2010","1",-77.297508,18.109581
"1380","Jamaica",131734,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",408,"Annual Average 2009-2010","26",-77.297508,18.109581
"1381","Jamaica",130966,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",408,"2005-2007","24.4",-77.297508,18.109581
"1382","Jamaica",131254,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","47.5",-77.297508,18.109581
"1383","Jamaica",131254,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","47.5",-77.297508,18.109581
"1384","Jamaica",130720,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",408,"2005","1.8",-77.297508,18.109581
"1385","Jamaica",131542,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",408,"2009-2011","12.7",-77.297508,18.109581
"1386","Jamaica",154495,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",412," St. Albans"," Hollis",-77.297508,18.109581
"1387","Jamaica",131398,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","41.6",-77.297508,18.109581
"1388","Jamaica",131350,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","7.9",-77.297508,18.109581
"1389","Jamaica",131158,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","23.4",-77.297508,18.109581
"1390","Kingsbridge - Riverdale",131123,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","19.4",-73.9135704,40.8876623
"1391","Kingsbridge - Riverdale",130685,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",101,"2005","2.9",-73.9135704,40.8876623
"1392","Kingsbridge - Riverdale",131315,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","6.3",-73.9135704,40.8876623
"1393","Kingsbridge - Riverdale",131555,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",101,"2009-2011","77.6",-73.9135704,40.8876623
"1394","Kingsbridge - Riverdale",131651,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",101,"Annual Average 2009-2010","1.1",-73.9135704,40.8876623
"1395","Kingsbridge - Riverdale",130787,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","88.3",-73.9135704,40.8876623
"1396","Kingsbridge - Riverdale",130787,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","88.3",-73.9135704,40.8876623
"1397","Kingsbridge - Riverdale",131219,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","36.7",-73.9135704,40.8876623
"1398","Kingsbridge - Riverdale",130397,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",101,"2013","17.6",-73.9135704,40.8876623
"1399","Kingsbridge - Riverdale",130493,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",101,"2013","42.5",-73.9135704,40.8876623
"1400","Kingsbridge - Riverdale",151431,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","66.2",-73.9135704,40.8876623
"1401","Kingsbridge - Riverdale",151431,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","66.2",-73.9135704,40.8876623
"1402","Kingsbridge - Riverdale",131219,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","36.7",-73.9135704,40.8876623
"1403","Kingsbridge - Riverdale",131795,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",101,"Annual Average 2009-2010","28.4",-73.9135704,40.8876623
"1404","Kingsbridge - Riverdale",131507,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",101,"2009-2011","18.6",-73.9135704,40.8876623
"1405","Kingsbridge - Riverdale",131555,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",101,"2009-2011","77.6",-73.9135704,40.8876623
"1406","Kingsbridge - Riverdale",134779,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",101,"2-Year Winter Average 2009-2010","5.4",-73.9135704,40.8876623
"1407","Kingsbridge - Riverdale",130931,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",101,"2005-2007","28.2",-73.9135704,40.8876623
"1408","Kingsbridge - Riverdale",131315,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","6.3",-73.9135704,40.8876623
"1409","Kingsbridge - Riverdale",151479,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","26.5",-73.9135704,40.8876623
"1410","Kingsbridge - Riverdale",130733,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",101,"2005","3.2",-73.9135704,40.8876623
"1411","Kingsbridge - Riverdale",131123,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","19.4",-73.9135704,40.8876623
"1412","Kingsbridge - Riverdale",131459,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",101,"2009-2011","18.3",-73.9135704,40.8876623
"1413","Kingsbridge - Riverdale",151719,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",101,"2005","1.9",-73.9135704,40.8876623
"1414","Kingsbridge - Riverdale",131267,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","30.1",-73.9135704,40.8876623
"1415","Kingsbridge - Riverdale",131747,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",101,"Annual Average 2009-2010","18.7",-73.9135704,40.8876623
"1416","Kingsbridge - Riverdale",151479,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","26.5",-73.9135704,40.8876623
"1417","Kingsbridge - Riverdale",130979,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",101,"2005-2007","9.9",-73.9135704,40.8876623
"1418","Kingsbridge - Riverdale",151671,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",101,"2005","22.6",-73.9135704,40.8876623
"1419","Kingsbridge - Riverdale",131267,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",101,"2005-2007","30.1",-73.9135704,40.8876623
"1420","Kingsbridge - Riverdale",131027,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","68.3",-73.9135704,40.8876623
"1421","Kingsbridge - Riverdale",131459,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",101,"2009-2011","18.3",-73.9135704,40.8876623
"1422","Kingsbridge - Riverdale",130883,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",101,"2005-2007","28.5",-73.9135704,40.8876623
"1423","Kingsbridge - Riverdale",131507,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",101,"2009-2011","18.6",-73.9135704,40.8876623
"1424","Kingsbridge - Riverdale",131363,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","25.4",-73.9135704,40.8876623
"1425","Kingsbridge - Riverdale",151383,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",101,"2009-2011","8.6",-73.9135704,40.8876623
"1426","Kingsbridge - Riverdale",130979,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",101,"2005-2007","9.9",-73.9135704,40.8876623
"1427","Kingsbridge - Riverdale",130355,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",101,"2005-2007","117.7",-73.9135704,40.8876623
"1428","Kingsbridge - Riverdale",151527,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","22.3",-73.9135704,40.8876623
"1429","Kingsbridge - Riverdale",130931,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",101,"2005-2007","28.2",-73.9135704,40.8876623
"1430","Kingsbridge - Riverdale",151383,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",101,"2009-2011","8.6",-73.9135704,40.8876623
"1431","Kingsbridge - Riverdale",151527,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","22.3",-73.9135704,40.8876623
"1432","Kingsbridge - Riverdale",131699,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",101,"Annual Average 2009-2010","18.5",-73.9135704,40.8876623
"1433","Kingsbridge - Riverdale",131027,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2005-2007","68.3",-73.9135704,40.8876623
"1434","Kingsbridge - Riverdale",130445,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",101,"2013","2",-73.9135704,40.8876623
"1435","Kingsbridge - Riverdale",131411,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","60.7",-73.9135704,40.8876623
"1436","Kingsbridge - Riverdale",131603,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",101,"Annual Average 2009-2010","10.1",-73.9135704,40.8876623
"1437","Kingsbridge - Riverdale",131363,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","25.4",-73.9135704,40.8876623
"1438","Kingsbridge - Riverdale",130355,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",101,"2005-2007","117.7",-73.9135704,40.8876623
"1439","Kingsbridge - Riverdale",151575,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","7.5",-73.9135704,40.8876623
"1440","Kingsbridge - Riverdale",151575,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",101,"2009-2011","7.5",-73.9135704,40.8876623
"1441","Kingsbridge - Riverdale",130883,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",101,"2005-2007","28.5",-73.9135704,40.8876623
"1442","Kingsbridge - Riverdale",151623,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",101,"2005","24.6",-73.9135704,40.8876623
"1443","Kingsbridge - Riverdale",131411,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",101,"2009-2011","60.7",-73.9135704,40.8876623
"1444","Long Island City - Astoria",151651,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",401,"2005","18.6",-73.9297902,40.7540725
"1445","Long Island City - Astoria",130713,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",401,"2005","2.7",-73.9297902,40.7540725
"1446","Long Island City - Astoria",131535,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",401,"2009-2011","12.3",-73.9297902,40.7540725
"1447","Long Island City - Astoria",131535,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",401,"2009-2011","12.3",-73.9297902,40.7540725
"1448","Long Island City - Astoria",151555,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",401,"2009-2011","13.2",-73.9297902,40.7540725
"1449","Long Island City - Astoria",134807,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",401,"2-Year Winter Average 2009-2010","5.3",-73.9297902,40.7540725
"1450","Long Island City - Astoria",131055,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",401,"2005-2007","47.4",-73.9297902,40.7540725
"1451","Long Island City - Astoria",130473,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",401,"2013","0.8",-73.9297902,40.7540725
"1452","Long Island City - Astoria",151411,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",401,"2009-2011","3.5",-73.9297902,40.7540725
"1453","Long Island City - Astoria",131727,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",401,"Annual Average 2009-2010","30.5",-73.9297902,40.7540725
"1454","Long Island City - Astoria",151603,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",401,"2009-2011","4.1",-73.9297902,40.7540725
"1455","Long Island City - Astoria",130959,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",401,"2005-2007","22.6",-73.9297902,40.7540725
"1456","Long Island City - Astoria",131775,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",401,"Annual Average 2009-2010","24.8",-73.9297902,40.7540725
"1457","Long Island City - Astoria",151459,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",401,"2009-2011","75",-73.9297902,40.7540725
"1458","Long Island City - Astoria",131055,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",401,"2005-2007","47.4",-73.9297902,40.7540725
"1459","Long Island City - Astoria",131487,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",401,"2009-2011","15.6",-73.9297902,40.7540725
"1460","Long Island City - Astoria",131583,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",401,"2009-2011","39.8",-73.9297902,40.7540725
"1461","Long Island City - Astoria",130911,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",401,"2005-2007","16.9",-73.9297902,40.7540725
